Country/Region,year,month_name,mean_cases
Bhutan,2020,February,0.0
Bhutan,2020,March,1.4838709677419355
Bhutan,2020,April,5.566666666666666
Bhutan,2020,May,18.096774193548388
Bhutan,2020,June,63.233333333333334
Bhutan,2020,July,87.09677419354838
Bhutan,2020,August,141.80645161290323
Bhutan,2020,September,249.5
Bhutan,2020,October,319.96774193548384
Bhutan,2020,November,374.46666666666664
Bhutan,2020,December,485.0
Bhutan,2021,January,815.9354838709677
Bhutan,2021,February,863.6785714285714
Bhutan,2021,March,868.8064516129032
Bhutan,2021,April,955.6666666666666
Bhutan,2021,May,1315.8064516129032
Bhutan,2021,June,1854.5333333333333
Bhutan,2021,July,2356.2580645161293
Bhutan,2021,August,2567.2903225806454
Bhutan,2021,September,2597.266666666667
Bhutan,2021,October,2614.8709677419356
Bhutan,2021,November,2628.1666666666665
Bhutan,2021,December,2651.7096774193546
Bhutan,2022,January,3304.548387096774
Bhutan,2022,February,8320.57142857143
Bhutan,2022,March,19815.483870967742
Bhutan,2022,April,47749.63333333333
Bhutan,2022,May,59527.6129032258
Bhutan,2022,June,59657.8
Bhutan,2022,July,60028.1935483871
Bhutan,2022,August,60752.1935483871
Bhutan,2022,September,61486.13333333333
Bhutan,2022,October,62207.58064516129
Bhutan,2022,November,62447.333333333336
Bhutan,2022,December,62517.8064516129
Bhutan,2023,January,62566.25806451613
Bhutan,2023,February,62610.17857142857
Bhutan,2023,March,62621.555555555555
Bolivia,2020,January,0.0
Bolivia,2020,February,0.0
Bolivia,2020,March,22.0
Bolivia,2020,April,493.3666666666667
Bolivia,2020,May,4441.0
Bolivia,2020,June,20491.933333333334
Bolivia,2020,July,54849.12903225807
Bolivia,2020,August,99537.48387096774
Bolivia,2020,September,127376.76666666666
Bolivia,2020,October,139261.87096774194
Bolivia,2020,November,143290.53333333333
Bolivia,2020,December,149595.5483870968
Bolivia,2021,January,186399.64516129033
Bolivia,2021,February,235846.57142857142
Bolivia,2021,March,261073.25806451612
Bolivia,2021,April,287318.56666666665
Bolivia,2021,May,334294.2580645161
Bolivia,2021,June,410069.8333333333
Bolivia,2021,July,458978.1935483871
Bolivia,2021,August,482820.4516129032
Bolivia,2021,September,495925.63333333336
Bolivia,2021,October,506565.5483870968
Bolivia,2021,November,525087.0
Bolivia,2021,December,561086.5806451613
Bolivia,2022,January,740650.8709677419
Bolivia,2022,February,882317.1428571428
Bolivia,2022,March,898187.8709677419
Bolivia,2022,April,903729.8666666667
Bolivia,2022,May,906590.4193548387
Bolivia,2022,June,915117.5
Bolivia,2022,July,973035.0322580645
Bolivia,2022,August,1080900.6129032257
Bolivia,2022,September,1106388.4333333333
Bolivia,2022,October,1108943.8387096773
Bolivia,2022,November,1110049.1
Bolivia,2022,December,1130914.7096774194
Bolivia,2023,January,1178188.064516129
Bolivia,2023,February,1191174.5
Bolivia,2023,March,1193838.888888889
Bosnia and Herzegovina,2020,January,0.0
Bosnia and Herzegovina,2020,February,0.0
Bosnia and Herzegovina,2020,March,91.16129032258064
Bosnia and Herzegovina,2020,April,1113.6
Bosnia and Herzegovina,2020,May,2219.8709677419356
Bosnia and Herzegovina,2020,June,3172.233333333333
Bosnia and Herzegovina,2020,July,7794.5161290322585
Bosnia and Herzegovina,2020,August,15967.290322580646
Bosnia and Herzegovina,2020,September,24037.0
Bosnia and Herzegovina,2020,October,34913.032258064515
Bosnia and Herzegovina,2020,November,71436.93333333333
Bosnia and Herzegovina,2020,December,102138.16129032258
Bosnia and Herzegovina,2021,January,117164.58064516129
Bosnia and Herzegovina,2021,February,126260.82142857143
Bosnia and Herzegovina,2021,March,147879.51612903227
Bosnia and Herzegovina,2021,April,186770.83333333334
Bosnia and Herzegovina,2021,May,201950.0
Bosnia and Herzegovina,2021,June,204664.53333333333
Bosnia and Herzegovina,2021,July,205277.38709677418
Bosnia and Herzegovina,2021,August,208447.4516129032
Bosnia and Herzegovina,2021,September,224255.1
Bosnia and Herzegovina,2021,October,244185.09677419355
Bosnia and Herzegovina,2021,November,265154.9
Bosnia and Herzegovina,2021,December,283339.7419354839
Bosnia and Herzegovina,2022,January,316985.2580645161
Bosnia and Herzegovina,2022,February,363153.03571428574
Bosnia and Herzegovina,2022,March,373585.5483870968
Bosnia and Herzegovina,2022,April,376371.1
Bosnia and Herzegovina,2022,May,377538.4516129032
Bosnia and Herzegovina,2022,June,378210.93333333335
Bosnia and Herzegovina,2022,July,381330.6129032258
Bosnia and Herzegovina,2022,August,391478.12903225806
Bosnia and Herzegovina,2022,September,397527.56666666665
Bosnia and Herzegovina,2022,October,399402.4193548387
Bosnia and Herzegovina,2022,November,400265.4
Bosnia and Herzegovina,2022,December,400764.87096774194
Bosnia and Herzegovina,2023,January,401204.7419354839
Bosnia and Herzegovina,2023,February,401496.25
Bosnia and Herzegovina,2023,March,401656.6666666667
Botswana,2020,January,0.0
Botswana,2020,February,0.0
Botswana,2020,March,0.22580645161290322
Botswana,2020,April,14.566666666666666
Botswana,2020,May,27.193548387096776
Botswana,2020,June,73.7
Botswana,2020,July,482.5483870967742
Botswana,2020,August,1196.258064516129
Botswana,2020,September,2437.4
Botswana,2020,October,4663.193548387097
Botswana,2020,November,8724.933333333332
Botswana,2020,December,12870.387096774193
Botswana,2021,January,17944.483870967742
Botswana,2021,February,25549.428571428572
Botswana,2021,March,35075.709677419356
Botswana,2021,April,43848.5
Botswana,2021,May,50443.645161290326
Botswana,2021,June,62027.0
Botswana,2021,July,86678.12903225806
Botswana,2021,August,137952.48387096773
Botswana,2021,September,168726.5
Botswana,2021,October,182785.90322580645
Botswana,2021,November,193232.5
Botswana,2021,December,202086.09677419355
Botswana,2022,January,237476.83870967742
Botswana,2022,February,259853.2142857143
Botswana,2022,March,266632.32258064515
Botswana,2022,April,305749.4
Botswana,2022,May,306571.8064516129
Botswana,2022,June,313982.23333333334
Botswana,2022,July,324460.77419354836
Botswana,2022,August,325782.06451612903
Botswana,2022,September,326065.6
Botswana,2022,October,326338.29032258067
Botswana,2022,November,326355.56666666665
Botswana,2022,December,327328.06451612903
Botswana,2023,January,328464.70967741933
Botswana,2023,February,329530.21428571426
Botswana,2023,March,329737.3333333333
Brazil,2020,January,0.0
Brazil,2020,February,0.1724137931034483
Brazil,2020,March,1197.6451612903227
Brazil,2020,April,34950.2
Brazil,2020,May,257701.83870967742
Brazil,2020,June,945543.7
Brazil,2020,July,2027723.5483870967
Brazil,2020,August,3326450.64516129
Brazil,2020,September,4408664.0
Brazil,2020,October,5199624.193548387
Brazil,2020,November,5901068.933333334
Brazil,2020,December,7046698.806451613
Brazil,2021,January,8433077.451612903
Brazil,2021,February,9884973.5
Brazil,2021,March,1.1660101096774194E7
Brazil,2021,April,1.3764747733333332E7
Brazil,2021,May,1.5642982677419355E7
Brazil,2021,June,1.7621829933333334E7
Brazil,2021,July,1.9297295870967742E7
Brazil,2021,August,2.039318393548387E7
Brazil,2021,September,2.1118640333333332E7
Brazil,2021,October,2.164040180645161E7
Brazil,2021,November,2.1968557E7
Brazil,2021,December,2.220443151612903E7
Brazil,2022,January,2.339294019354839E7
Brazil,2022,February,2.752959010714286E7
Brazil,2022,March,2.9453429870967742E7
Brazil,2022,April,3.0227080566666666E7
Brazil,2022,May,3.070533293548387E7
Brazil,2022,June,3.1617563466666665E7
Brazil,2022,July,3.3199063E7
Brazil,2022,August,3.418175122580645E7
Brazil,2022,September,3.45564954E7
Brazil,2022,October,3.475049964516129E7
Brazil,2022,November,3.497547813333333E7
Brazil,2022,December,3.581128190322581E7
Brazil,2023,January,3.662105077419355E7
Brazil,2023,February,3.694845075E7
Brazil,2023,March,3.707497411111111E7
Brunei,2020,January,0.0
Brunei,2020,February,0.0
Brunei,2020,March,54.45161290322581
Brunei,2020,April,136.3
Brunei,2020,May,140.4516129032258
Brunei,2020,June,141.0
Brunei,2020,July,141.0
Brunei,2020,August,142.4516129032258
Brunei,2020,September,145.16666666666666
Brunei,2020,October,146.90322580645162
Brunei,2020,November,148.5
Brunei,2020,December,152.09677419354838
Brunei,2021,January,173.51612903225808
Brunei,2021,February,183.32142857142858
Brunei,2021,March,198.5483870967742
Brunei,2021,April,219.6
Brunei,2021,May,233.2258064516129
Brunei,2021,June,250.73333333333332
Brunei,2021,July,291.7096774193548
Brunei,2021,August,1138.258064516129
Brunei,2021,September,4746.8
Brunei,2021,October,10339.451612903225
Brunei,2021,November,14247.133333333333
Brunei,2021,December,15342.129032258064
Brunei,2022,January,15878.032258064517
Brunei,2022,February,29793.428571428572
Brunei,2022,March,111936.87096774194
Brunei,2022,April,139314.9
Brunei,2022,May,144999.87096774194
Brunei,2022,June,155359.93333333332
Brunei,2022,July,184812.35483870967
Brunei,2022,August,215304.16129032258
Brunei,2022,September,224217.36666666667
Brunei,2022,October,232884.51612903227
Brunei,2022,November,247173.63333333333
Brunei,2022,December,263529.8064516129
Brunei,2023,January,272383.8064516129
Brunei,2023,February,277103.25
Brunei,2023,March,278912.0
Bulgaria,2020,January,0.0
Bulgaria,2020,February,0.0
Bulgaria,2020,March,115.35483870967742
Bulgaria,2020,April,859.6666666666666
Bulgaria,2020,May,2123.483870967742
Bulgaria,2020,June,3524.366666666667
Bulgaria,2020,July,8223.645161290322
Bulgaria,2020,August,14316.870967741936
Bulgaria,2020,September,18406.3
Bulgaria,2020,October,31063.774193548386
Bulgaria,2020,November,101487.73333333334
Bulgaria,2020,December,181818.64516129033
Bulgaria,2021,January,211313.09677419355
Bulgaria,2021,February,231859.0
Bulgaria,2021,March,290724.8387096774
Bulgaria,2021,April,380076.8
Bulgaria,2021,May,413338.8387096774
Bulgaria,2021,June,420545.1666666667
Bulgaria,2021,July,423045.22580645164
Bulgaria,2021,August,436988.8064516129
Bulgaria,2021,September,478167.7
Bulgaria,2021,October,545670.8387096775
Bulgaria,2021,November,658340.3666666667
Bulgaria,2021,December,721051.5483870967
Bulgaria,2022,January,836417.3225806452
Bulgaria,2022,February,1040266.4285714285
Bulgaria,2022,March,1118013.7419354839
Bulgaria,2022,April,1148743.4
Bulgaria,2022,May,1161719.4838709678
Bulgaria,2022,June,1167990.9
Bulgaria,2022,July,1187113.6451612904
Bulgaria,2022,August,1228447.5806451612
Bulgaria,2022,September,1250921.8
Bulgaria,2022,October,1270127.6451612904
Bulgaria,2022,November,1284019.8
Bulgaria,2022,December,1289848.5806451612
Bulgaria,2023,January,1294159.0
Bulgaria,2023,February,1296073.4642857143
Bulgaria,2023,March,1297160.6666666667
Burkina Faso,2020,January,0.0
Burkina Faso,2020,February,0.0
Burkina Faso,2020,March,61.32258064516129
Burkina Faso,2020,April,507.6666666666667
Burkina Faso,2020,May,774.6129032258065
Burkina Faso,2020,June,904.0
Burkina Faso,2020,July,1042.2903225806451
Burkina Faso,2020,August,1254.0
Burkina Faso,2020,September,1705.3
Burkina Faso,2020,October,2330.9032258064517
Burkina Faso,2020,November,2659.1666666666665
Burkina Faso,2020,December,4632.774193548387
Burkina Faso,2021,January,8900.677419354839
Burkina Faso,2021,February,11534.892857142857
Burkina Faso,2021,March,12393.90322580645
Burkina Faso,2021,April,13057.866666666667
Burkina Faso,2021,May,13389.612903225807
Burkina Faso,2021,June,13461.7
Burkina Faso,2021,July,13526.483870967742
Burkina Faso,2021,August,13674.741935483871
Burkina Faso,2021,September,13992.466666666667
Burkina Faso,2021,October,14617.870967741936
Burkina Faso,2021,November,15369.666666666666
Burkina Faso,2021,December,16672.58064516129
Burkina Faso,2022,January,19794.290322580644
Burkina Faso,2022,February,20715.571428571428
Burkina Faso,2022,March,20787.8064516129
Burkina Faso,2022,April,20862.666666666668
Burkina Faso,2022,May,20890.225806451614
Burkina Faso,2022,June,20971.5
Burkina Faso,2022,July,21090.064516129034
Burkina Faso,2022,August,21128.0
Burkina Faso,2022,September,21195.066666666666
Burkina Faso,2022,October,21631.0
Burkina Faso,2022,November,21631.0
Burkina Faso,2022,December,21776.16129032258
Burkina Faso,2023,January,22019.967741935485
Burkina Faso,2023,February,22042.714285714286
Burkina Faso,2023,March,22056.0
Burma,2020,January,0.0
Burma,2020,February,0.0
Burma,2020,March,1.7741935483870968
Burma,2020,April,80.26666666666667
Burma,2020,May,186.4516129032258
Burma,2020,June,267.26666666666665
Burma,2020,July,333.38709677419354
Burma,2020,August,447.16129032258067
Burma,2020,September,5013.4
Burma,2020,October,33468.93548387097
Burma,2020,November,70954.1
Burma,2020,December,110574.3870967742
Burma,2021,January,133393.93548387097
Burma,2021,February,141501.2142857143
Burma,2021,March,142174.93548387097
Burma,2021,April,142620.36666666667
Burma,2021,May,143120.74193548388
Burma,2021,June,147649.3
Burma,2021,July,222296.64516129033
Burma,2021,August,354377.29032258067
Burma,2021,September,437572.5
Burma,2021,October,485025.5806451613
Burma,2021,November,513333.76666666666
Burma,2021,December,527310.7096774194
Burma,2022,January,533111.6129032258
Burma,2022,February,555347.3571428572
Burma,2022,March,605149.0645161291
Burma,2022,April,612448.8333333334
Burma,2022,May,613139.2580645161
Burma,2022,June,613468.9333333333
Burma,2022,July,613828.8709677419
Burma,2022,August,614470.1935483871
Burma,2022,September,618520.5
Burma,2022,October,628167.9354838709
Burma,2022,November,632722.2666666667
Burma,2022,December,633499.2903225806
Burma,2023,January,633759.5483870967
Burma,2023,February,633874.8214285715
Burma,2023,March,633942.3333333334
Burundi,2020,January,0.0
Burundi,2020,February,0.0
Burundi,2020,March,0.06451612903225806
Burundi,2020,April,6.1
Burundi,2020,May,28.677419354838708
Burundi,2020,June,107.3
Burundi,2020,July,277.3225806451613
Burundi,2020,August,416.35483870967744
Burundi,2020,September,472.3666666666667
Burundi,2020,October,537.0967741935484
Burundi,2020,November,636.5333333333333
Burundi,2020,December,745.1290322580645
Burundi,2021,January,1189.1290322580646
Burundi,2021,February,1873.857142857143
Burundi,2021,March,2491.2580645161293
Burundi,2021,April,3403.1
Burundi,2021,May,4348.387096774193
Burundi,2021,June,5098.633333333333
Burundi,2021,July,5948.1612903225805
Burundi,2021,August,9808.645161290322
Burundi,2021,September,14466.033333333333
Burundi,2021,October,19399.516129032258
Burundi,2021,November,20258.966666666667
Burundi,2021,December,22371.74193548387
Burundi,2022,January,35208.1935483871
Burundi,2022,February,37848.78571428572
Burundi,2022,March,38299.16129032258
Burundi,2022,April,38916.53333333333
Burundi,2022,May,41338.8064516129
Burundi,2022,June,42354.833333333336
Burundi,2022,July,43538.8064516129
Burundi,2022,August,48069.32258064516
Burundi,2022,September,49719.36666666667
Burundi,2022,October,50331.45161290323
Burundi,2022,November,50628.86666666667
Burundi,2022,December,51430.6129032258
Burundi,2023,January,52356.0
Burundi,2023,February,53571.0
Burundi,2023,March,53631.0
Cabo Verde,2020,January,0.0
Cabo Verde,2020,February,0.0
Cabo Verde,2020,March,1.5806451612903225
Cabo Verde,2020,April,47.43333333333333
Cabo Verde,2020,May,301.16129032258067
Cabo Verde,2020,June,782.7333333333333
Cabo Verde,2020,July,1872.1935483870968
Cabo Verde,2020,August,3183.8709677419356
Cabo Verde,2020,September,4954.3
Cabo Verde,2020,October,7500.580645161291
Cabo Verde,2020,November,9848.366666666667
Cabo Verde,2020,December,11401.41935483871
Cabo Verde,2021,January,12878.870967741936
Cabo Verde,2021,February,14742.82142857143
Cabo Verde,2021,March,16274.225806451614
Cabo Verde,2021,April,20140.266666666666
Cabo Verde,2021,May,27743.870967741936
Cabo Verde,2021,June,31686.833333333332
Cabo Verde,2021,July,33203.32258064516
Cabo Verde,2021,August,34473.06451612903
Cabo Verde,2021,September,36731.3
Cabo Verde,2021,October,37974.22580645161
Cabo Verde,2021,November,38299.566666666666
Cabo Verde,2021,December,38831.32258064516
Cabo Verde,2022,January,52100.83870967742
Cabo Verde,2022,February,55832.03571428572
Cabo Verde,2022,March,55918.22580645161
